xi,v2_xi,absF,reF,imF
3514,1,4.982461734693644e-06,-3.1252581687216787e-06,-3.880423471288258e-06
3515,0,4.982461734693644e-06,-3.1312069844238495e-06,-3.875624821674784e-06
3516,2,4.982461734693644e-06,-3.137148432093524e-06,-3.870817052341733e-06
3517,0,4.982461734693643e-06,-3.1430824977499007e-06,-3.866000174602251e-06
3518,1,4.982461734693644e-06,-3.149009167429551e-06,-3.861174199790919e-06
3519,0,4.982461734693644e-06,-3.154928427186447e-06,-3.85633913926372e-06
3520,6,4.982461734693372e-06,-3.1608402630918285e-06,-3.851495004397808e-06
3521,0,4.982461734693643e-06,-3.16674466123509e-06,-3.84664180659253e-06
3522,1,4.982461734693643e-06,-3.172641607722096e-06,-3.841779557267301e-06
3523,0,4.9824617346936425e-06,-3.1785310886769337e-06,-3.836908267863673e-06
3524,2,4.982461734693643e-06,-3.184413090241086e-06,-3.83202794984426e-06
3525,0,4.9824617346936425e-06,-3.1902875985736343e-06,-3.827138614692921e-06
3526,1,4.9824617346936425e-06,-3.196154599851294e-06,-3.822240273914736e-06
3527,0,4.9824617346936425e-06,-3.202014080268444e-06,-3.817332939035972e-06
3528,3,4.982461734693588e-06,-3.207866026037126e-06,-3.812416621604021e-06
3529,0,4.9824617346936425e-06,-3.213710423387251e-06,-3.8074913331875773e-06
3530,1,4.982461734693642e-06,-3.2195472585662817e-06,-3.8025570853761964e-06
3531,0,4.982461734693642e-06,-3.225376517839618e-06,-3.7976138897806808e-06
3532,2,4.982461734693642e-06,-3.2311981874904486e-06,-3.7926617580328476e-06
3533,0,4.982461734693642e-06,-3.2370122538198224e-06,-3.7877007017855414e-06
3534,1,4.982461734693641e-06,-3.24281870314668e-06,-3.782730732712606e-06
3535,0,4.982461734693641e-06,-3.2486175218078852e-06,-3.7777518625088603e-06
3536,4,4.9824617346935875e-06,-3.2544086961582223e-06,-3.7727641028900242e-06
3537,0,4.982461734693642e-06,-3.260192212570605e-06,-3.7677674655929012e-06
3538,1,4.982461734693641e-06,-3.2659680574357534e-06,-3.7627619623749384e-06
3539,0,4.982461734693641e-06,-3.271736217162583e-06,-3.75774760501461e-06
3540,2,4.982461734693641e-06,-3.2774966781780565e-06,-3.7527244053111825e-06
3541,0,4.982461734693641e-06,-3.2832494269272526e-06,-3.7476923750847314e-06
3542,1,4.982461734693641e-06,-3.2889944498733975e-06,-3.7426515261761086e-06
3543,0,4.982461734693641e-06,-3.2947317334978976e-06,-3.737601870446919e-06
3544,3,4.982461734693587e-06,-3.300461264300334e-06,-3.732543419779449e-06
3545,0,4.982461734693641e-06,-3.306183028798676e-06,-3.727476186076844e-06
3546,1,4.98246173469364e-06,-3.3118970135289497e-06,-3.7224001812626724e-06
3547,0,4.98246173469364e-06,-3.317603205045635e-06,-3.717315417281305e-06
3548,2,4.982461734693639e-06,-3.3233015899215106e-06,-3.7122219060976822e-06
3549,0,4.982461734693639e-06,-3.3289921547477267e-06,-3.7071196596973282e-06
3550,1,4.982461734693639e-06,-3.334674886133835e-06,-3.7020086900863214e-06
3551,0,4.982461734693639e-06,-3.3403497707078196e-06,-3.6968890092912666e-06
3552,5,4.982461734693367e-06,-3.3460167951159464e-06,-3.6917606293590668e-06
3553,0,4.9824617346936374e-06,-3.3516759460237057e-06,-3.686623562357897e-06
3554,1,4.9824617346936374e-06,-3.357327210114023e-06,-3.6814778203751715e-06
3555,0,4.9824617346936374e-06,-3.3629705740891104e-06,-3.6763234155195177e-06
3556,2,4.9824617346936374e-06,-3.3686060246695864e-06,-3.6711603599197486e-06
3557,0,4.9824617346936374e-06,-3.374233548594692e-06,-3.6659886657250322e-06
3558,1,4.982461734693637e-06,-3.3798531326223196e-06,-3.6608083451048646e-06
3559,0,4.982461734693637e-06,-3.3854647635290447e-06,-3.6556194102490413e-06
3560,3,4.982461734693582e-06,-3.391068428110122e-06,-3.650421873367587e-06
3561,0,4.982461734693636e-06,-3.396664113179698e-06,-3.6452157466909273e-06
3562,1,4.982461734693636e-06,-3.402251805570473e-06,-3.6400010424694626e-06
3563,0,4.982461734693636e-06,-3.4078314921341058e-06,-3.634777772973934e-06
3564,2,4.982461734693636e-06,-3.413403159741054e-06,-3.6295459504951998e-06
3565,0,4.982461734693636e-06,-3.418966795280645e-06,-3.6243055873442446e-06
3566,1,4.982461734693636e-06,-3.424522385661108e-06,-3.619056695852148e-06
3567,0,4.982461734693636e-06,-3.4300699178096017e-06,-3.6137992883700594e-06
3568,4,4.9824617346935815e-06,-3.43560937867221e-06,-3.608533377269126e-06
3569,0,4.982461734693636e-06,-3.441140755214158e-06,-3.6032589749406643e-06
3570,1,4.982461734693636e-06,-3.446664034419471e-06,-3.597976093795734e-06
3571,0,4.982461734693636e-06,-3.4521792032913757e-06,-3.5926847462655045e-06
3572,2,4.982461734693636e-06,-3.4576862488521482e-06,-3.5873849448010274e-06
3573,0,4.982461734693635e-06,-3.4631851581431777e-06,-3.5820767018732474e-06
3574,1,4.982461734693635e-06,-3.4686759182249995e-06,-3.5767600299729727e-06
3575,0,4.982461734693635e-06,-3.474158516177325e-06,-3.5714349416108465e-06
3576,3,4.982461734693581e-06,-3.4796329390990337e-06,-3.566101449317277e-06
3577,0,4.982461734693634e-06,-3.485099174108393e-06,-3.5607595656426024e-06
3578,1,4.982461734693634e-06,-3.4905572083427107e-06,-3.5554093031566764e-06
3579,0,4.982461734693634e-06,-3.496007028958742e-06,-3.5500506744492202e-06
3580,2,4.982461734693633e-06,-3.5014486231325335e-06,-3.544683692129606e-06
3581,0,4.982461734693633e-06,-3.5068819780594887e-06,-3.5393083688268613e-06
3582,1,4.982461734693633e-06,-3.512307080954398e-06,-3.5339247171896413e-06
3583,0,4.982461734693632e-06,-3.51772391905147e-06,-3.528532749886197e-06
3584,9,4.982461734692494e-06,-3.5231324796035567e-06,-3.5231324796035457e-06
3585,0,4.982461734693632e-06,-3.528532749886208e-06,-3.5177239190514584e-06
3586,1,4.9824617346936315e-06,-3.5339247171896515e-06,-3.5123070809543856e-06
3587,0,4.9824617346936315e-06,-3.539308368826872e-06,-3.506881978059476e-06
3588,2,4.9824617346936315e-06,-3.544683692129616e-06,-3.5014486231325208e-06
3589,0,4.9824617346936315e-06,-3.55005067444923e-06,-3.496007028958729e-06
3590,1,4.9824617346936315e-06,-3.5554093031566857e-06,-3.4905572083426967e-06
3591,0,4.9824617346936315e-06,-3.560759565642612e-06,-3.4850991741083788e-06
3592,3,4.9824617346935765e-06,-3.566101449317286e-06,-3.479632939099019e-06
3593,0,4.982461734693631e-06,-3.571434941610855e-06,-3.4741585161773102e-06
3594,1,4.98246173469363e-06,-3.576760029972981e-06,-3.4686759182249843e-06
3595,0,4.98246173469363e-06,-3.582076701873255e-06,-3.4631851581431624e-06
3596,2,4.982461734693631e-06,-3.587384944801035e-06,-3.457686248852133e-06
3597,0,4.98246173469363e-06,-3.5926847462655117e-06,-3.45217920329136e-06
3598,1,4.98246173469363e-06,-3.597976093795741e-06,-3.446664034419455e-06
3599,0,4.98246173469363e-06,-3.6032589749406707e-06,-3.4411407552141423e-06
3600,4,4.982461734693576e-06,-3.6085333772691325e-06,-3.435609378672194e-06
3601,0,4.982461734693629e-06,-3.6137992883700653e-06,-3.4300699178095852e-06
3602,1,4.982461734693629e-06,-3.619056695852154e-06,-3.4245223856610916e-06
3603,0,4.982461734693628e-06,-3.6243055873442505e-06,-3.418966795280628e-06
3604,2,4.982461734693629e-06,-3.629545950495206e-06,-3.413403159741037e-06
3605,0,4.982461734693628e-06,-3.6347777729739394e-06,-3.4078314921340884e-06
3606,1,4.982461734693628e-06,-3.6400010424694672e-06,-3.402251805570456e-06
3607,0,4.982461734693628e-06,-3.6452157466909324e-06,-3.39666411317968e-06
3608,3,4.982461734693573e-06,-3.650421873367592e-06,-3.3910684281101044e-06
3609,0,4.982461734693627e-06,-3.6556194102490456e-06,-3.3854647635290265e-06
3610,1,4.9824617346936264e-06,-3.660808345104869e-06,-3.3798531326223e-06
3611,0,4.9824617346936264e-06,-3.6659886657250356e-06,-3.374233548594672e-06
3612,2,4.9824617346936264e-06,-3.671160359919752e-06,-3.3686060246695665e-06
3613,0,4.9824617346936264e-06,-3.676323415519521e-06,-3.3629705740890905e-06
3614,1,4.9824617346936264e-06,-3.681477820375174e-06,-3.3573272101140033e-06
3615,0,4.982461734693626e-06,-3.6866235623578995e-06,-3.3516759460236854e-06
3616,5,4.9824617346933545e-06,-3.691760629359068e-06,-3.346016795115926e-06
3617,0,4.982461734693626e-06,-3.696889009291267e-06,-3.340349770707799e-06
3618,1,4.982461734693626e-06,-3.7020086900863214e-06,-3.3346748861338145e-06
3619,0,4.982461734693626e-06,-3.707119659697328e-06,-3.3289921547477064e-06
3620,2,4.982461734693625e-06,-3.7122219060976814e-06,-3.32330158992149e-06
3621,0,4.982461734693626e-06,-3.717315417281304e-06,-3.3176032050456143e-06
3622,1,4.982461734693625e-06,-3.722400181262671e-06,-3.3118970135289294e-06
3623,0,4.982461734693625e-06,-3.7274761860768417e-06,-3.3061830287986547e-06
3624,3,4.9824617346935705e-06,-3.7325434197794464e-06,-3.300461264300313e-06
3625,0,4.982461734693625e-06,-3.7376018704469156e-06,-3.294731733497876e-06
3626,1,4.982461734693624e-06,-3.742651526176105e-06,-3.288994449873376e-06
3627,0,4.982461734693624e-06,-3.7476923750847275e-06,-3.2832494269272306e-06
3628,2,4.982461734693623e-06,-3.7527244053111787e-06,-3.277496678178034e-06
3629,0,4.982461734693623e-06,-3.757747605014606e-06,-3.271736217162561e-06
3630,1,4.982461734693623e-06,-3.762761962374934e-06,-3.2659680574357313e-06
3631,0,4.982461734693622e-06,-3.767767465592896e-06,-3.260192212570582e-06
3632,4,4.982461734693568e-06,-3.7727641028900187e-06,-3.2544086961581994e-06
3633,0,4.982461734693622e-06,-3.777751862508855e-06,-3.248617521807862e-06
3634,1,4.982461734693622e-06,-3.7827307327126015e-06,-3.242818703146657e-06
3635,0,4.982461734693622e-06,-3.7877007017855363e-06,-3.237012253819799e-06
3636,2,4.982461734693622e-06,-3.7926617580328425e-06,-3.2311981874904253e-06
3637,0,4.982461734693622e-06,-3.7976138897806753e-06,-3.2253765178395946e-06
3638,1,4.982461734693622e-06,-3.8025570853761905e-06,-3.2195472585662584e-06
3639,0,4.982461734693622e-06,-3.8074913331875714e-06,-3.213710423387227e-06
3640,3,4.982461734693568e-06,-3.8124166216040143e-06,-3.207866026037102e-06
3641,0,4.982461734693622e-06,-3.817332939035965e-06,-3.2020140802684203e-06
3642,1,4.982461734693622e-06,-3.822240273914729e-06,-3.196154599851271e-06
3643,0,4.982461734693621e-06,-3.827138614692914e-06,-3.1902875985736106e-06
3644,2,4.982461734693622e-06,-3.8320279498442525e-06,-3.184413090241062e-06
3645,0,4.982461734693622e-06,-3.836908267863665e-06,-3.17853108867691e-06
3646,1,4.982461734693622e-06,-3.841779557267294e-06,-3.172641607722072e-06
3647,0,4.982461734693621e-06,-3.8466418065925215e-06,-3.166744661235066e-06
3648,6,4.9824617346933495e-06,-3.851495004397798e-06,-3.1608402630918043e-06
3649,0,4.982461734693621e-06,-3.85633913926371e-06,-3.154928427186423e-06
3650,1,4.98246173469362e-06,-3.861174199790908e-06,-3.149009167429526e-06
3651,0,4.9824617346936205e-06,-3.866000174602241e-06,-3.1430824977498765e-06
3652,2,4.98246173469362e-06,-3.870817052341722e-06,-3.1371484320934992e-06
3653,0,4.9824617346936205e-06,-3.875624821674773e-06,-3.1312069844238253e-06
3654,1,4.9824617346936205e-06,-3.880423471288247e-06,-3.1252581687216545e-06
3655,0,4.982461734693619e-06,-3.885212989890459e-06,-3.119301998985124e-06
3656,3,4.9824617346935654e-06,-3.889993366211167e-06,-3.1133384892296443e-06
3657,0,4.982461734693619e-06,-3.894764589001811e-06,-3.10736765348803e-06
3658,1,4.982461734693619e-06,-3.899526647035115e-06,-3.1013895058101332e-06
3659,0,4.982461734693619e-06,-3.904279529105539e-06,-3.0954040602631473e-06
3660,2,4.982461734693619e-06,-3.909023224029093e-06,-3.0894113309314028e-06
3661,0,4.982461734693619e-06,-3.913757720643404e-06,-3.083411331916371e-06
3662,1,4.982461734693618e-06,-3.918483007807744e-06,-3.07740407733663e-06
3663,0,4.982461734693618e-06,-3.923199074403056e-06,-3.0713895813278294e-06
3664,4,4.982461734693564e-06,-3.927905909331938e-06,-3.0653678580426265e-06
3665,0,4.982461734693617e-06,-3.932603501518879e-06,-3.0593389216508166e-06
3666,1,4.982461734693617e-06,-3.937291839909864e-06,-3.053302786338971e-06
3667,0,4.982461734693617e-06,-3.941970913472823e-06,-3.047259466310732e-06
3668,2,4.982461734693617e-06,-3.946640711197443e-06,-3.0412089757866148e-06
3669,0,4.982461734693617e-06,-3.951301222095239e-06,-3.0351513290040083e-06
3670,1,4.982461734693616e-06,-3.955952435199578e-06,-3.0290865402171405e-06
3671,0,4.982461734693616e-06,-3.9605943395657085e-06,-3.0230146236970458e-06
3672,3,4.982461734693562e-06,-3.965226924270736e-06,-3.016935593731497e-06
3673,0,4.982461734693615e-06,-3.969850178413871e-06,-3.010849464625137e-06
3674,1,4.9824617346936146e-06,-3.97446409111602e-06,-3.004756250699117e-06
3675,0,4.9824617346936146e-06,-3.9790686515202456e-06,-2.998655966291392e-06
3676,2,4.9824617346936146e-06,-3.983663848791571e-06,-2.992548625756519e-06
3677,0,4.982461734693614e-06,-3.988249672117053e-06,-2.9864342434656607e-06
3678,1,4.982461734693614e-06,-3.992826110705807e-06,-2.9803128338065502e-06
3679,0,4.982461734693613e-06,-3.997393153789032e-06,-2.974184411183454e-06
3680,5,4.982461734693343e-06,-4.001950790619815e-06,-2.9680489900169824e-06
3681,0,4.982461734693613e-06,-4.00649901047425e-06,-2.9619065847448576e-06
3682,1,4.982461734693613e-06,-4.011037802649282e-06,-2.9557572098202695e-06
3683,0,4.982461734693613e-06,-4.015567156464914e-06,-2.9496008797134516e-06
3684,2,4.982461734693612e-06,-4.020087061263139e-06,-2.943437608910843e-06
3685,0,4.982461734693612e-06,-4.024597506408183e-06,-2.9372674119152164e-06
3686,1,4.982461734693612e-06,-4.029098481286534e-06,-2.9310903032456403e-06
3687,0,4.982461734693612e-06,-4.0335899753069634e-06,-2.924906297437449e-06
3688,3,4.982461734693558e-06,-4.038071977900508e-06,-2.9187154090421733e-06
3689,0,4.982461734693611e-06,-4.042544478520712e-06,-2.912517652627667e-06
3690,1,4.982461734693612e-06,-4.0470074666432226e-06,-2.906313042777754e-06
3691,0,4.982461734693612e-06,-4.051460931766237e-06,-2.9001015940925126e-06
3692,2,4.982461734693612e-06,-4.055904863410324e-06,-2.893883321188082e-06
3693,0,4.982461734693612e-06,-4.060339251118482e-06,-2.8876582386966577e-06
3694,1,4.982461734693612e-06,-4.064764084456169e-06,-2.881426361266461e-06
3695,0,4.982461734693611e-06,-4.069179353011324e-06,-2.875187703561702e-06
3696,4,4.982461734693556e-06,-4.07358504639435e-06,-2.8689422802625123e-06
3697,0,4.98246173469361e-06,-4.077981154238358e-06,-2.8626901060650712e-06
3698,1,4.9824617346936095e-06,-4.082367666198748e-06,-2.8564311956812547e-06
3699,0,4.98246173469361e-06,-4.08674457195368e-06,-2.8501655638389145e-06
3700,2,4.9824617346936095e-06,-4.091111861203868e-06,-2.843893225281687e-06
3701,0,4.98246173469361e-06,-4.095469523672662e-06,-2.8376141947689918e-06
3702,1,4.98246173469361e-06,-4.0998175491060605e-06,-2.8313284870759933e-06
3703,0,4.9824617346936095e-06,-4.104155927272738e-06,-2.8250361169935694e-06
3704,3,4.982461734693555e-06,-4.108484647964029e-06,-2.8187370993282433e-06
3705,0,4.98246173469361e-06,-4.1128037009941695e-06,-2.8124314489023053e-06
3706,1,4.9824617346936095e-06,-4.117113076199875e-06,-2.806119180553467e-06
3707,0,4.9824617346936095e-06,-4.1214127634408144e-06,-2.799800309135136e-06
3708,2,4.98246173469361e-06,-4.12570275259941e-06,-2.7934748495162278e-06
3709,0,4.9824617346936095e-06,-4.1299830335809e-06,-2.7871428165811597e-06
3710,1,4.9824617346936095e-06,-4.134253596313372e-06,-2.780804225229817e-06
3711,0,4.9824617346936095e-06,-4.138514430747779e-06,-2.774459090377517e-06
3712,7,4.982461734692471e-06,-4.142765526857019e-06,-2.768107426954343e-06
3713,0,4.982461734693609e-06,-4.147006874640691e-06,-2.7617492499082696e-06
3714,1,4.982461734693609e-06,-4.151238464115657e-06,-2.755384574198804e-06
3715,0,4.982461734693609e-06,-4.1554602853255225e-06,-2.749013414803276e-06
3716,2,4.982461734693609e-06,-4.1596723283359355e-06,-2.7426357867136386e-06
3717,0,4.982461734693609e-06,-4.163874583235551e-06,-2.7362517049370676e-06
3718,1,4.982461734693609e-06,-4.168067040136058e-06,-2.729861184495923e-06
3719,0,4.982461734693609e-06,-4.1722496891722e-06,-2.723464240427717e-06
3720,3,4.982461734693554e-06,-4.176422520501754e-06,-2.7170608877850474e-06
3721,0,4.982461734693607e-06,-4.180585524305782e-06,-2.71065114163571e-06
3722,1,4.982461734693608e-06,-4.184738690788198e-06,-2.7042350170623685e-06
3723,0,4.982461734693608e-06,-4.188882010176245e-06,-2.6978125291628136e-06
3724,2,4.982461734693607e-06,-4.193015472720291e-06,-2.6913836930497782e-06
3725,0,4.982461734693608e-06,-4.197139068693901e-06,-2.6849485238509368e-06
3726,1,4.982461734693607e-06,-4.201252788393854e-06,-2.678507036708862e-06
3727,0,4.982461734693607e-06,-4.205356622140172e-06,-2.6720592467809965e-06
3728,4,4.982461734693553e-06,-4.209450560276091e-06,-2.665605169239584e-06
3729,0,4.982461734693606e-06,-4.213534593168315e-06,-2.659144819271779e-06
3730,1,4.982461734693606e-06,-4.217608711206585e-06,-2.652678212079322e-06
3731,0,4.982461734693606e-06,-4.2216729048041525e-06,-2.6462053628787932e-06
3732,2,4.982461734693606e-06,-4.225727164397578e-06,-2.639726286901432e-06
3733,0,4.982461734693605e-06,-4.229771480446796e-06,-2.6332409993931307e-06
3734,1,4.982461734693605e-06,-4.2338058434351405e-06,-2.626749515614397e-06
3735,0,4.982461734693604e-06,-4.237830243869366e-06,-2.6202518508403183e-06
3736,3,4.982461734693551e-06,-4.241844672279624e-06,-2.6137480203605004e-06
3737,0,4.982461734693604e-06,-4.2458491192197145e-06,-2.607238039479169e-06
3738,1,4.982461734693604e-06,-4.249843575266647e-06,-2.6007219235148533e-06
3739,0,4.982461734693604e-06,-4.2538280310211305e-06,-2.5941996878006315e-06
3740,2,4.9824617346936036e-06,-4.257802477107352e-06,-2.5876713476839547e-06
3741,0,4.9824617346936036e-06,-4.261766904173058e-06,-2.5811369185266377e-06
3742,1,4.982461734693604e-06,-4.2657213028895685e-06,-2.574596415704823e-06
3743,0,4.982461734693604e-06,-4.2696656639518e-06,-2.5680498546089464e-06
3744,5,4.9824617346933325e-06,-4.273599978078059e-06,-2.561497250643558e-06
3745,0,4.9824617346936036e-06,-4.27752423601122e-06,-2.554938619227988e-06
3746,1,4.982461734693603e-06,-4.2814384285164295e-06,-2.5483739757949097e-06
3747,0,4.9824617346936036e-06,-4.285342546383446e-06,-2.5418033357917034e-06
3748,2,4.982461734693603e-06,-4.289236580425503e-06,-2.535226714679719e-06
3749,0,4.982461734693603e-06,-4.293120521479563e-06,-2.5286441279343823e-06
3750,1,4.982461734693602e-06,-4.296994360406336e-06,-2.5220555910451544e-06
3751,0,4.982461734693603e-06,-4.300858088090307e-06,-2.515461119515501e-06
3752,3,4.982461734693548e-06,-4.304711695439702e-06,-2.5088607288628213e-06
3753,0,4.982461734693602e-06,-4.308555173386753e-06,-2.502254434618555e-06
3754,1,4.982461734693602e-06,-4.312388512887244e-06,-2.495642252327869e-06
3755,0,4.982461734693602e-06,-4.316211704921005e-06,-2.4890241975498936e-06
3756,2,4.982461734693602e-06,-4.320024740491694e-06,-2.482400285857551e-06
3757,0,4.982461734693602e-06,-4.3238276106268704e-06,-2.475770532837545e-06
3758,1,4.982461734693601e-06,-4.3276203063780135e-06,-2.4691349540903252e-06
