xi,v2_xi,absF,reF,imF
14462,1,4.69501201923199e-06,-3.4763551128544132e-06,-3.155644623537927e-06
14463,0,4.69501201923199e-06,-3.4775650317499484e-06,-3.1543112260337965e-06
14464,7,4.695012019232193e-06,-3.478774439205137e-06,-3.1529773646297785e-06
14465,0,4.695012019231991e-06,-3.479983335041663e-06,-3.1516430395216338e-06
14466,1,4.695012019231991e-06,-3.4811917190821854e-06,-3.1503082509060083e-06
14467,0,4.695012019231991e-06,-3.482399591148841e-06,-3.1489729989790713e-06
14468,2,4.695012019231992e-06,-3.4836069510639877e-06,-3.147637283937196e-06
14469,0,4.695012019231992e-06,-3.4848137986500617e-06,-3.146301105976825e-06
14470,1,4.695012019231992e-06,-3.4860201337295734e-06,-3.1449644652944673e-06
14471,0,4.695012019231993e-06,-3.487225956125109e-06,-3.143627362086701e-06
14472,3,4.695012019231979e-06,-3.4884312656593196e-06,-3.142289796550162e-06
14473,0,4.695012019231992e-06,-3.489636062154972e-06,-3.1409517688815928e-06
14474,1,4.695012019231993e-06,-3.4908403454348496e-06,-3.139613279277747e-06
14475,0,4.695012019231993e-06,-3.492044115321849e-06,-3.138274327935484e-06
14476,2,4.695012019231993e-06,-3.493247371638934e-06,-3.1369349150517216e-06
14477,0,4.6950120192319935e-06,-3.4944501142091433e-06,-3.135595040823445e-06
14478,1,4.695012019231993e-06,-3.495652342855591e-06,-3.1342547054477066e-06
14479,0,4.695012019231993e-06,-3.496854057401468e-06,-3.132913909121629e-06
14480,4,4.695012019231979e-06,-3.4980552576700283e-06,-3.131572652042392e-06
14481,0,4.6950120192319935e-06,-3.499255943484645e-06,-3.1302309344072787e-06
14482,1,4.6950120192319935e-06,-3.5004561146687037e-06,-3.1288887564135872e-06
14483,0,4.695012019231994e-06,-3.5016557710457076e-06,-3.1275461182587185e-06
14484,2,4.695012019231994e-06,-3.502854912439224e-06,-3.126203020140132e-06
14485,0,4.695012019231995e-06,-3.504053538672898e-06,-3.1248594622553563e-06
14486,1,4.695012019231995e-06,-3.5052516495704483e-06,-3.1235154448019856e-06
14487,0,4.695012019231995e-06,-3.506449244955671e-06,-3.1221709679776825e-06
14488,3,4.695012019231982e-06,-3.5076463246524276e-06,-3.1208260319801687e-06
14489,0,4.695012019231995e-06,-3.508842888484695e-06,-3.119480637007269e-06
14490,1,4.695012019231995e-06,-3.510038936276467e-06,-3.1181347832568216e-06
14491,0,4.695012019231995e-06,-3.5112344678518514e-06,-3.1167884709267687e-06
14492,2,4.695012019231995e-06,-3.5124294830350235e-06,-3.1154417002151103e-06
14493,0,4.695012019231995e-06,-3.5136239816502348e-06,-3.1140944713199133e-06
14494,1,4.695012019231995e-06,-3.5148179635218115e-06,-3.1127467844393134e-06
14495,0,4.695012019231996e-06,-3.5160114284741566e-06,-3.111398639771513e-06
14496,5,4.6950120192319824e-06,-3.517204376331739e-06,-3.1100500375147724e-06
14497,0,4.695012019231996e-06,-3.5183968069191435e-06,-3.1087009778674562e-06
14498,1,4.695012019231996e-06,-3.5195887200609706e-06,-3.107351461027941e-06
14499,0,4.695012019231997e-06,-3.5207801155819385e-06,-3.1060014871947087e-06
14500,2,4.695012019231997e-06,-3.521970993306829e-06,-3.104651056566296e-06
14501,0,4.695012019231997e-06,-3.523161353060502e-06,-3.1033001693413103e-06
14502,1,4.695012019231997e-06,-3.5243511946678934e-06,-3.1019488257184236e-06
14503,0,4.695012019231998e-06,-3.5255405179540143e-06,-3.100597025896377e-06
14504,3,4.695012019231984e-06,-3.526729322743943e-06,-3.0992447700739683e-06
14505,0,4.695012019231998e-06,-3.5279176088628734e-06,-3.0978920584500987e-06
14506,1,4.6950120192319985e-06,-3.529105376136016e-06,-3.096538891223683e-06
14507,0,4.6950120192319985e-06,-3.5302926243886973e-06,-3.0951852685937383e-06
14508,2,4.6950120192319985e-06,-3.5314793534463113e-06,-3.0938311907593394e-06
14509,0,4.6950120192319985e-06,-3.5326655631343265e-06,-3.0924766579196296e-06
14510,1,4.6950120192319985e-06,-3.5338512532782895e-06,-3.0911216702738174e-06
14511,0,4.695012019231999e-06,-3.5350364237038223e-06,-3.0897662280211796e-06
14512,4,4.695012019231986e-06,-3.536221074236613e-06,-3.0884103313610493e-06
14513,0,4.695012019232e-06,-3.5374052047024678e-06,-3.0870539804928635e-06
14514,1,4.695012019232e-06,-3.5385888149272073e-06,-3.085697175616072e-06
14515,0,4.695012019232e-06,-3.5397719047367706e-06,-3.0843399169302266e-06
14516,2,4.695012019232e-06,-3.540954473957162e-06,-3.0829822046349382e-06
14517,0,4.695012019232e-06,-3.542136522414462e-06,-3.081624038929883e-06
14518,1,4.695012019232e-06,-3.5433180499348298e-06,-3.0802654200148043e-06
14519,0,4.695012019232e-06,-3.544499056344499e-06,-3.078906348089513e-06
14520,3,4.695012019231987e-06,-3.5456795414697704e-06,-3.0775468233538767e-06
14521,0,4.695012019232001e-06,-3.5468595051370633e-06,-3.0761868460078653e-06
14522,1,4.695012019232002e-06,-3.5480389471728105e-06,-3.0748264162514624e-06
14523,0,4.695012019232002e-06,-3.5492178674035633e-06,-3.0734655342847526e-06
14524,2,4.695012019232002e-06,-3.55039626565594e-06,-3.072104200307879e-06
14525,0,4.695012019232002e-06,-3.5515741417566356e-06,-3.070742414521051e-06
14526,1,4.695012019232002e-06,-3.5527514955324208e-06,-3.0693801771245454e-06
14527,0,4.695012019232002e-06,-3.5539283268101443e-06,-3.068017488318704e-06
14528,6,4.695012019231988e-06,-3.5551046354167208e-06,-3.0666543483039266e-06
14529,0,4.695012019232002e-06,-3.556280421179183e-06,-3.0652907572807143e-06
14530,1,4.695012019232003e-06,-3.5574556839245793e-06,-3.0639267154495827e-06
14531,0,4.695012019232003e-06,-3.558630423480076e-06,-3.0625622230111474e-06
14532,2,4.695012019232003e-06,-3.559804639672905e-06,-3.0611972801660836e-06
14533,0,4.695012019232004e-06,-3.560978332330377e-06,-3.0598318871151305e-06
14534,1,4.695012019232004e-06,-3.5621515012798776e-06,-3.058466044059095e-06
14535,0,4.6950120192320045e-06,-3.5633241463488717e-06,-3.0570997511988494e-06
14536,3,4.695012019231991e-06,-3.564496267364889e-06,-3.0557330087353234e-06
14537,0,4.695012019232005e-06,-3.5656678641555787e-06,-3.0543658168695484e-06
14538,1,4.695012019232005e-06,-3.566838936548604e-06,-3.0529981758025693e-06
14539,0,4.695012019232005e-06,-3.568009484371748e-06,-3.0516300857355315e-06
14540,2,4.695012019232005e-06,-3.5691795074528598e-06,-3.050261546869638e-06
14541,0,4.695012019232006e-06,-3.570349005619865e-06,-3.0488925594061586e-06
14542,1,4.695012019232006e-06,-3.571517978700769e-06,-3.0475231235464275e-06
14543,0,4.695012019232007e-06,-3.5726864265236512e-06,-3.0461532394918462e-06
14544,4,4.6950120192319935e-06,-3.5738543489166597e-06,-3.0447829074438724e-06
14545,0,4.695012019232007e-06,-3.5750217457080603e-06,-3.043412127604065e-06
14546,1,4.695012019232007e-06,-3.5761886167261355e-06,-3.0420409001739966e-06
14547,0,4.695012019232008e-06,-3.5773549617992855e-06,-3.040669225355341e-06
14548,2,4.695012019232008e-06,-3.5785207807559766e-06,-3.0392971033498276e-06
14549,0,4.695012019232009e-06,-3.5796860734247544e-06,-3.037924534359253e-06
14550,1,4.695012019232009e-06,-3.580850839634241e-06,-3.036551518585478e-06
14551,0,4.695012019232009e-06,-3.582015079213135e-06,-3.0351780562304313e-06
14552,3,4.695012019231995e-06,-3.583178791990204e-06,-3.0338041474960966e-06
14553,0,4.695012019232009e-06,-3.584341977794333e-06,-3.032429792584559e-06
14554,1,4.695012019232009e-06,-3.5855046364544235e-06,-3.0310549916979166e-06
14555,0,4.695012019232009e-06,-3.5866667677994946e-06,-3.029679745038368e-06
14556,2,4.695012019232009e-06,-3.5878283716586336e-06,-3.0283040528081696e-06
14557,0,4.695012019232009e-06,-3.5889894478610046e-06,-3.026927915209642e-06
14558,1,4.6950120192320095e-06,-3.5901499962358502e-06,-3.0255513324451717e-06
14559,0,4.6950120192320095e-06,-3.591310016612491e-06,-3.0241743047172105e-06
14560,5,4.695012019231996e-06,-3.5924695088203123e-06,-3.022796832228267e-06
14561,0,4.6950120192320095e-06,-3.5936284726888217e-06,-3.0214189151809513e-06
14562,1,4.695012019232009e-06,-3.5947869080475404e-06,-3.0200405537778845e-06
14563,0,4.6950120192320095e-06,-3.5959448147261104e-06,-3.0186617482217894e-06
14564,2,4.6950120192320095e-06,-3.597102192554239e-06,-3.0172824987154453e-06
14565,0,4.6950120192320095e-06,-3.598259041361712e-06,-3.0159028054616958e-06
14566,1,4.69501201923201e-06,-3.5994153609783942e-06,-3.014522668663451e-06
14567,0,4.69501201923201e-06,-3.600571151234227e-06,-3.0131420885236843e-06
14568,3,4.695012019231997e-06,-3.6017264119592194e-06,-3.011761065245429e-06
14569,0,4.69501201923201e-06,-3.6028811429835e-06,-3.0103795990318144e-06
14570,1,4.69501201923201e-06,-3.604035344137213e-06,-3.0089976900859855e-06
14571,0,4.69501201923201e-06,-3.6051890152506225e-06,-3.007615338611187e-06
14572,2,4.69501201923201e-06,-3.6063421561540598e-06,-3.006232544810718e-06
14573,0,4.69501201923201e-06,-3.607494766677934e-06,-3.004849308887945e-06
14574,1,4.69501201923201e-06,-3.6086468466527316e-06,-3.0034656310462976e-06
14575,0,4.69501201923201e-06,-3.6097983959090188e-06,-3.0020815114892725e-06
14576,4,4.695012019231997e-06,-3.6109494142774278e-06,-3.000696950420421e-06
14577,0,4.695012019232011e-06,-3.612099901588712e-06,-2.9993119480433947e-06
14578,1,4.695012019232011e-06,-3.6132498576736384e-06,-2.997926504561858e-06
14579,0,4.695012019232011e-06,-3.614399282363096e-06,-2.9965406201795735e-06
14580,2,4.695012019232011e-06,-3.615548175488041e-06,-2.9951542951003624e-06
14581,0,4.695012019232012e-06,-3.6166965368795062e-06,-2.9937675295281092e-06
14582,1,4.695012019232012e-06,-3.6178443663686043e-06,-2.992380323666764e-06
14583,0,4.695012019232012e-06,-3.6189916637865255e-06,-2.9909926777203404e-06
14584,3,4.6950120192319985e-06,-3.620138428964528e-06,-2.989604591892909e-06
14585,0,4.695012019232012e-06,-3.6212846617339906e-06,-2.98821606638864e-06
14586,1,4.695012019232013e-06,-3.622430361926307e-06,-2.986827101411715e-06
14587,0,4.695012019232013e-06,-3.62357552937299e-06,-2.985437697166417e-06
14588,2,4.695012019232014e-06,-3.624720163905623e-06,-2.984047853857083e-06
14589,0,4.695012019232013e-06,-3.6258642653558645e-06,-2.982657571688115e-06
14590,1,4.695012019232013e-06,-3.6270078335554547e-06,-2.9812668508639804e-06
14591,0,4.695012019232014e-06,-3.6281508683362097e-06,-2.9798756915892106e-06
14592,8,4.695012019232217e-06,-3.6292933695301826e-06,-2.9784840940685297e-06
14593,0,4.695012019232014e-06,-3.6304353369688764e-06,-2.977092058506212e-06
14594,1,4.695012019232014e-06,-3.631576770484814e-06,-2.975699585107368e-06
14595,0,4.695012019232014e-06,-3.6327176699099696e-06,-2.974306674076658e-06
14596,2,4.695012019232014e-06,-3.633858035076553e-06,-2.9729133256189358e-06
14597,0,4.695012019232014e-06,-3.634997865816853e-06,-2.971519539939119e-06
14598,1,4.695012019232014e-06,-3.636137161963235e-06,-2.97012531724219e-06
14599,0,4.695012019232014e-06,-3.637275923348146e-06,-2.9687306577331945e-06
14600,3,4.695012019232e-06,-3.6384141498040974e-06,-2.967335561617235e-06
14601,0,4.695012019232015e-06,-3.6395518411637255e-06,-2.9659400290995116e-06
14602,1,4.695012019232015e-06,-3.640688997259679e-06,-2.964544060385238e-06
14603,0,4.695012019232015e-06,-3.6418256179247284e-06,-2.9631476556797255e-06
14604,2,4.6950120192320155e-06,-3.642961702991713e-06,-2.9617508151883417e-06
14605,0,4.6950120192320155e-06,-3.644097252293549e-06,-2.960353539116517e-06
14606,1,4.6950120192320155e-06,-3.6452322656632347e-06,-2.9589558276697484e-06
14607,0,4.6950120192320155e-06,-3.6463667429338447e-06,-2.957557681053594e-06
14608,4,4.695012019232002e-06,-3.647500683938522e-06,-2.956159099473669e-06
14609,0,4.695012019232016e-06,-3.6486340885105323e-06,-2.954760083135687e-06
14610,1,4.695012019232016e-06,-3.6497669564831545e-06,-2.9533606322453726e-06
14611,0,4.695012019232017e-06,-3.6508992876897907e-06,-2.9519607470085507e-06
14612,2,4.695012019232017e-06,-3.65203108196391e-06,-2.9505604276310996e-06
14613,0,4.695012019232018e-06,-3.6531623391390615e-06,-2.9491596743189627e-06
14614,1,4.695012019232018e-06,-3.6542930590488723e-06,-2.947758487278146e-06
14615,0,4.695012019232018e-06,-3.655423241527049e-06,-2.946356866714721e-06
14616,3,4.6950120192320045e-06,-3.656552886407368e-06,-2.9449548128348134e-06
14617,0,4.695012019232018e-06,-3.6576819935237247e-06,-2.9435523258446463e-06
14618,1,4.695012019232019e-06,-3.6588105627100313e-06,-2.9421494059504562e-06
14619,0,4.695012019232019e-06,-3.6599385938003212e-06,-2.940746053358577e-06
14620,2,4.69501201923202e-06,-3.661066086628697e-06,-2.939342268275398e-06
14621,0,4.695012019232019e-06,-3.662193041029339e-06,-2.937938050907371e-06
14622,1,4.69501201923202e-06,-3.663319456836509e-06,-2.936533401461014e-06
14623,0,4.69501201923202e-06,-3.664445333884545e-06,-2.9351283201429045e-06
14624,5,4.695012019232006e-06,-3.6655706720078567e-06,-2.933722807159679e-06
14625,0,4.69501201923202e-06,-3.6666954710409737e-06,-2.9323168627180686e-06
14626,1,4.69501201923202e-06,-3.667819730818441e-06,-2.9309104870248195e-06
14627,0,4.69501201923202e-06,-3.668943451174927e-06,-2.929503680286772e-06
14628,2,4.69501201923202e-06,-3.670066631945167e-06,-2.9280964427108254e-06
14629,0,4.69501201923202e-06,-3.671189272963976e-06,-2.926688774503938e-06
14630,1,4.6950120192320206e-06,-3.6723113740662498e-06,-2.9252806758731348e-06
14631,0,4.6950120192320206e-06,-3.673432935086962e-06,-2.9238721470255024e-06
14632,3,4.695012019232007e-06,-3.674553955861156e-06,-2.9224631881681825e-06
14633,0,4.6950120192320206e-06,-3.675674436223996e-06,-2.9210537995084143e-06
14634,1,4.6950120192320206e-06,-3.6767943760106638e-06,-2.919643981253449e-06
14635,0,4.6950120192320206e-06,-3.677913775056461e-06,-2.918233733610635e-06
14636,2,4.695012019232021e-06,-3.6790326331967606e-06,-2.916823056787376e-06
14637,0,4.695012019232021e-06,-3.680150950267012e-06,-2.915411950991138e-06
14638,1,4.695012019232021e-06,-3.681268726102747e-06,-2.9140004164294493e-06
14639,0,4.695012019232022e-06,-3.682385960539576e-06,-2.912588453309903e-06
14640,4,4.695012019232008e-06,-3.6835026534131773e-06,-2.9111760618401458e-06
14641,0,4.695012019232022e-06,-3.6846188045593537e-06,-2.909763242227922e-06
14642,1,4.695012019232022e-06,-3.6857344138139215e-06,-2.9083499946809874e-06
14643,0,4.695012019232022e-06,-3.68684948101282e-06,-2.9069363194071948e-06
14644,2,4.695012019232022e-06,-3.6879640059920597e-06,-2.905522216614451e-06
14645,0,4.695012019232023e-06,-3.689077988587728e-06,-2.9041076865107257e-06
14646,1,4.695012019232023e-06,-3.6901914286359922e-06,-2.9026927293040534e-06
14647,0,4.695012019232023e-06,-3.691304325973101e-06,-2.9012773452025285e-06
14648,3,4.69501201923201e-06,-3.692416680435372e-06,-2.899861534414301e-06
14649,0,4.695012019232024e-06,-3.693528491859244e-06,-2.8984452971476183e-06
14650,1,4.695012019232024e-06,-3.6946397600811733e-06,-2.8970286336107382e-06
14651,0,4.695012019232024e-06,-3.695750484937737e-06,-2.8956115440120162e-06
14652,2,4.695012019232025e-06,-3.6968606662655825e-06,-2.894194028559862e-06
14653,0,4.695012019232025e-06,-3.6979703039014383e-06,-2.8927760874627475e-06
14654,1,4.695012019232025e-06,-3.69907939768211e-06,-2.8913577209292065e-06
14655,0,4.695012019232026e-06,-3.700187947444486e-06,-2.8899389291678368e-06
14656,6,4.695012019232012e-06,-3.7012959530255224e-06,-2.888519712387289e-06
14657,0,4.695012019232026e-06,-3.7024034142622975e-06,-2.8871000707963112e-06
14658,1,4.6950120192320265e-06,-3.703510330991908e-06,-2.885680004603663e-06
14659,0,4.6950120192320265e-06,-3.704616703051571e-06,-2.884259514018199e-06
14660,2,4.6950120192320265e-06,-3.705722530278574e-06,-2.882838599248829e-06
14661,0,4.6950120192320265e-06,-3.7068278125102847e-06,-2.881417260504526e-06
14662,1,4.6950120192320265e-06,-3.7079325495841515e-06,-2.8799954979943223e-06
14663,0,4.6950120192320265e-06,-3.7090367413377016e-06,-2.878573311927316e-06
14664,3,4.695012019232014e-06,-3.710140387608532e-06,-2.8771507025126576e-06
14665,0,4.695012019232027e-06,-3.711243488234364e-06,-2.8757276699595923e-06
14666,1,4.695012019232027e-06,-3.7123460430529343e-06,-2.874304214477379e-06
14667,0,4.695012019232028e-06,-3.7134480519021013e-06,-2.8728803362753716e-06
14668,2,4.695012019232028e-06,-3.7145495146197948e-06,-2.871456035562978e-06
14669,0,4.695012019232029e-06,-3.7156504310440243e-06,-2.8700313125496678e-06
14670,1,4.695012019232029e-06,-3.7167508010128794e-06,-2.8686061674449722e-06
14671,0,4.695012019232029e-06,-3.71785062436453e-06,-2.8671806004584864e-06
14672,4,4.6950120192320155e-06,-3.7189499009372164e-06,-2.8657546117998582e-06
14673,0,4.695012019232029e-06,-3.720048630569302e-06,-2.8643282016788295e-06
14674,1,4.695012019232029e-06,-3.7211468130991652e-06,-2.8629013703051566e-06
14675,0,4.695012019232029e-06,-3.7222444483653092e-06,-2.8614741178886893e-06
14676,2,4.695012019232029e-06,-3.723341536206306e-06,-2.8600464446393316e-06
14677,0,4.69501201923203e-06,-3.7244380764608096e-06,-2.8586183507670496e-06
14678,1,4.69501201923203e-06,-3.7255340689675514e-06,-2.8571898364818706e-06
14679,0,4.69501201923203e-06,-3.726629513565347e-06,-2.855760901993885e-06
14680,3,4.695012019232016e-06,-3.7277244100930793e-06,-2.8543315475132347e-06
14681,0,4.69501201923203e-06,-3.7288187583897565e-06,-2.8529017732501583e-06
14682,1,4.69501201923203e-06,-3.7299125582944012e-06,-2.8514715794149056e-06
14683,0,4.695012019232031e-06,-3.7310058096461614e-06,-2.8500409662178225e-06
14684,2,4.69501201923203e-06,-3.732098512284253e-06,-2.8486099338693057e-06
14685,0,4.69501201923203e-06,-3.733190666047975e-06,-2.8471784825798158e-06
14686,1,4.695012019232031e-06,-3.734282270776706e-06,-2.845746612559874e-06
14687,0,4.695012019232031e-06,-3.7353733263099042e-06,-2.844314324020064e-06
14688,5,4.695012019232017e-06,-3.7364638324870997e-06,-2.842881617171021e-06
14689,0,4.6950120192320316e-06,-3.7375537891479453e-06,-2.841448492223477e-06
14690,1,4.6950120192320316e-06,-3.73864319613211e-06,-2.8400149493881747e-06
14691,0,4.6950120192320316e-06,-3.739732053279388e-06,-2.8385809888759505e-06
14692,2,4.695012019232032e-06,-3.740820360429642e-06,-2.8371466108976967e-06
14693,0,4.695012019232032e-06,-3.7419081174228162e-06,-2.835711815664363e-06
14694,1,4.695012019232032e-06,-3.742995324098936e-06,-2.8342766033869645e-06
14695,0,4.695012019232032e-06,-3.7440819802981066e-06,-2.832840974276575e-06
14696,3,4.69501201923202e-06,-3.7451680858605058e-06,-2.8314049285443226e-06
14697,0,4.695012019232033e-06,-3.746253640626433e-06,-2.829968466401428e-06
14698,1,4.695012019232033e-06,-3.747338644436205e-06,-2.828531588059126e-06
14699,0,4.695012019232033e-06,-3.748423097130262e-06,-2.827094293728745e-06
14700,2,4.695012019232034e-06,-3.7495069985491162e-06,-2.825656583621665e-06
